name,bn,lr,rho,aggr,ckpt,conv,loss,seed,model,es_eps,layers,dropout,pooling,res_eps,shuffle,workers,in_scale,patience,res_iter,val_fold,conflicts,learn_eps,negatives,optimizer,pool_from,scheduler,test_fold,whole_ppi,activation,batch_size,dataloader,early_stop,gin_layers,hidden_dim,max_epochs,undirected,biogrid_ver,dirgnn_conv,hold_out_by,log_service,n_val_folds,stratify_on,dirgnn_alpha,n_test_folds,warmup_steps,weight_decay,num_neighbors,uniform_bound,embeddings_len,gin_hidden_dim,in_initializer,readout_lambda,rec_initializer,weighted_sampler,weight_initializer,bias,bias_scale,W_in_0,W_in_1,W_in_2,W_in_3,W_out_0,W_out_1,W_out_2,W_out_3,_runtime,_step,_timestamp,_wandb,epoch,graph_0,test_acc,test_auroc,test_f1,test_loss,test_mcc,test_precision,test_recall,test_spec,train_acc,train_auroc,train_f1,train_loss,train_mcc,train_precision,train_recall,train_spec,trainer/global_step,val_acc,val_auroc,val_f1,val_loss,val_mcc,val_precision,val_recall,val_spec,graph_1,W_in_4,W_in_5,W_out_4,W_out_5,graph_2,graph_3,graph_4,graph_5,graph_6,graph_7,graph_8,graph_9,graph_10,graph_11,graph_12,graph_13,graph_14,graph_15,graph_16,graph_17,graph_18,graph_19,graph_20,graph_21,graph_22,graph_23,graph_24,graph_25,graph_26,graph_27,graph_28,graph_29,graph_30,graph_31,graph_32,graph_33,graph_34,graph_35,graph_36,graph_37,graph_38,graph_39,graph_40,graph_41,graph_42,graph_43,graph_44,graph_45,graph_46,graph_47,graph_48,graph_49,graph_50,graph_51,graph_52,graph_53,graph_54,graph_55,graph_56,graph_57,graph_58,graph_59,graph_60,graph_61,graph_62,graph_63,graph_64,graph_65,graph_66,graph_67,graph_68,graph_69,graph_70,graph_71,graph_72,graph_73,graph_74,graph_75,graph_76,graph_77,graph_78,graph_79,graph_80,graph_81,graph_82,graph_83,graph_84,graph_85,graph_86,graph_87,graph_88,graph_89,graph_90,graph_91,graph_92,graph_93,graph_94,graph_95,graph_96,graph_97,graph_98,graph_99,graph_100,graph_101,graph_102,graph_103,graph_104,graph_105,graph_106,graph_107,graph_108,graph_109,graph_110,graph_111,graph_112,graph_113,graph_114,graph_115,graph_116,graph_117,graph_118,graph_119,graph_120,graph_121,graph_122,graph_123,graph_124,graph_125,graph_126,graph_127,graph_128,graph_129,graph_130,graph_131
train_gcn_994c6_00291,False,0.0005,0.9,mean,True,DirGNNConv,bce,42,gcn,1e-08,2,0.5,add,1e-06,True,4,1,100,100,0,True,False,True,adam,all,,2,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC3,wandb,1,sensitivity,0.5,4,200,1e-05,5,,0,512,uniform,0.001,uniform,,uniform,,,8.469779014587402,0.5744574666023254,,,8.441654205322266,0.5750138163566589,,,340.0177357196808,309.0,2024-10-28 00:17:32.340836864,{'runtime': 338},119.0,,0.686404287815094,0.6651942729949951,0.0890951380133628,0.5875747799873352,0.1301665902137756,0.7428247928619385,0.0474814474582672,0.9931464195251464,0.6865234375,0.6502360105514526,0.3220697045326233,0.5840745568275452,0.1449506133794784,0.4382183849811554,0.2545909881591797,0.8650793433189392,357.0,0.589958131313324,0.5403639078140259,0.0576923079788684,0.7979628443717957,0.0666703358292579,0.6499999761581421,0.0301857590675354,0.9884297847747804,,,,,,,,,,"{'_type': 'graph-file', 'path': 'media/graph/graph_6_summary_717d4f63cf9656e1a7f4.graph.json', 'sha256': '717d4f63cf9656e1a7f4151a9653cb99bcedfd3a6e6a4ffb668a60cc8ac9b528', 'size': 1405}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_994c6_00292,False,0.0005,0.9,add,True,DirGNNConv,bce,42,gcn,1e-08,2,0.0,add,1e-06,True,4,1,100,100,0,True,False,True,adam,all,,2,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC3,wandb,1,sensitivity,0.5,4,200,1e-05,5,,128,512,uniform,0.001,uniform,,uniform,,,1.1277278661727903,0.5834373235702515,,,1.1570143699645996,0.5815522074699402,,,390.6303403377533,288.0,2024-10-28 00:21:17.613573376,{'runtime': 389},111.0,,0.7209302186965942,0.7385726571083069,0.3779057562351227,0.9173089861869812,0.2446005642414093,0.5726028084754944,0.2832464277744293,0.9144219160079956,0.8494623899459839,0.8927215337753296,0.7272727489471436,0.3636919558048248,0.6238105297088623,0.746666669845581,0.7088607549667358,0.9049999713897704,333.0,0.6739619970321655,0.6400717496871948,0.5299304127693176,4.90749454498291,0.3092897832393646,0.6616453528404236,0.4419504702091217,0.839118480682373,,,,,,"{'_type': 'graph-file', 'path': 'media/graph/graph_2_summary_6ee6d9ea1ae001171566.graph.json', 'sha256': '6ee6d9ea1ae001171566c4847b478e260e346164f1b92891cfd3e4415828a54d', 'size': 1422}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_994c6_00293,False,0.0005,0.9,mean,True,DirGNNConv,bce,42,gcn,1e-08,2,0.0,add,1e-06,True,4,1,100,100,0,True,False,True,adam,all,,2,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC3,wandb,1,sensitivity,0.5,4,200,1e-05,5,,128,512,uniform,0.001,uniform,,uniform,,,1.1279172897338867,0.5833951234817505,,,1.1569117307662964,0.5822188854217529,,,414.2219676971435,288.0,2024-10-28 00:24:00.028412672,{'runtime': 413},111.0,,0.7207513451576233,0.7376693487167358,0.3765446841716766,0.9433258175849916,0.2408112734556198,0.5642213225364685,0.2840403616428375,0.912623167037964,0.8494623899459839,0.8920886516571045,0.7272727489471436,0.363276481628418,0.6238105297088623,0.746666669845581,0.7088607549667358,0.9049999713897704,333.0,0.6746057271957397,0.6414660215377808,0.5321610569953918,4.960443496704102,0.3108226954936981,0.6616801023483276,0.4450464248657226,0.8380165100097656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'_type': 'graph-file', 'path': 'media/graph/graph_55_summary_537da50a69a30e8e7286.graph.json', 'sha256': '537da50a69a30e8e7286a604dcccf4b300207f83a31619b08df8496b020330d9', 'size': 1422}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_994c6_00294,False,0.0005,0.9,add,True,DirGNNConv,bce,42,gcn,1e-08,2,0.5,add,1e-06,True,4,1,100,100,0,True,False,True,adam,all,,2,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC3,wandb,1,sensitivity,0.5,4,200,1e-05,5,,128,512,uniform,0.001,uniform,,uniform,,,1.125355839729309,0.5881288647651672,,,1.1582353115081787,0.5895293354988098,,,339.0291945934296,270.0,2024-10-28 00:23:17.022226688,{'runtime': 337},104.0,,0.7037566900253296,0.7245001196861267,0.319231241941452,0.8534296154975891,0.1862260103225708,0.5200206637382507,0.2307972460985183,0.9154962301254272,0.81201171875,0.8664395809173584,0.6595932841300964,0.4062985181808472,0.5302935838699341,0.6787989139556885,0.6414445638656616,0.8796454071998596,312.0,0.6758931279182434,0.634374737739563,0.4896097183227539,3.852931022644043,0.3154158294200897,0.7092510461807251,0.3738390207290649,0.8909090757369995,,,,,,,,,,,"{'_type': 'graph-file', 'path': 'media/graph/graph_7_summary_1151d386d26ad28038b6.graph.json', 'sha256': '1151d386d26ad28038b6d379610d8b186e036ab97f795409725206e4e4545e0c', 'size': 1422}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_994c6_00295,False,0.0005,0.9,mean,True,DirGNNConv,bce,42,gcn,1e-08,2,0.5,add,1e-06,True,4,1,100,100,0,True,False,True,adam,all,,2,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC3,wandb,1,sensitivity,0.5,4,200,1e-05,5,,128,512,uniform,0.001,uniform,,uniform,,,1.125422716140747,0.5879583954811096,,,1.1586992740631104,0.5891923308372498,,,332.3765678405762,270.0,2024-10-28 00:26:02.730997760,{'runtime': 331},104.0,,0.706261157989502,0.7284413576126099,0.3254369795322418,0.8328753709793091,0.1935700327157974,0.5275545716285706,0.2360371798276901,0.9162989854812622,0.813232421875,0.8676128387451172,0.6589389443397522,0.4040521085262298,0.5312777161598206,0.6842592358589172,0.6354256272315979,0.883736789226532,312.0,0.6694560647010803,0.6332459449768066,0.4591890573501587,3.8177602291107178,0.3023790419101715,0.7182866334915161,0.3374612629413605,0.9057851433753968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'_type': 'graph-file', 'path': 'media/graph/graph_54_summary_2f9aa7799e7b4b8af089.graph.json', 'sha256': '2f9aa7799e7b4b8af0899d16e9741473bd5ba0b4fa50debab479370c0b072d97', 'size': 1422}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_994c6_00296,False,0.0005,0.9,add,True,DirGNNConv,bce,42,gcn,1e-08,4,0.0,add,1e-06,True,4,1,100,100,0,True,False,True,adam,all,,2,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC3,wandb,1,sensitivity,0.5,4,200,1e-05,5,,0,512,uniform,0.001,uniform,,uniform,,,8.479344367980957,0.5410116910934448,0.5376819372177124,0.5638763904571533,8.437687873840332,0.5463759303092957,0.5564420223236084,0.5426755547523499,630.4440596103668,317.0,2024-10-28 00:31:53.913670400,{'runtime': 629},122.0,,0.699999988079071,0.6874076128005981,0.2784211635589599,0.5856178998947144,0.1661528050899505,0.5266749858856201,0.1942674815654754,0.926771342754364,0.7275390625,0.7202537655830383,0.1646706610918045,0.533336341381073,0.1536830067634582,0.6010928750038147,0.0954032987356186,0.9751954078674316,366.0,0.5851303339004517,0.5576062202453613,0.1867507845163345,0.8422912955284119,0.058454543352127,0.5051194429397583,0.1145510822534561,0.9201101660728456,,,,,,,"{'_type': 'graph-file', 'path': 'media/graph/graph_3_summary_c1f92e30f7d6aad2a543.graph.json', 'sha256': 'c1f92e30f7d6aad2a543b3c18f4fabcb2d73db65cf0a30464392ef9bc8dddf34', 'size': 2561}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_994c6_00297,False,0.0005,0.9,mean,True,DirGNNConv,bce,42,gcn,1e-08,4,0.0,add,1e-06,True,4,1,100,100,0,True,False,True,adam,all,,2,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC3,wandb,1,sensitivity,0.5,4,200,1e-05,5,,0,512,uniform,0.001,uniform,,uniform,,,8.395713806152344,0.5394163131713867,0.5351807475090027,0.5638371109962463,8.35055923461914,0.5450358986854553,0.5552747845649719,0.5398910045623779,768.1178390979767,390.0,2024-10-28 00:36:11.603756288,{'runtime': 766},150.0,,0.7025044560432434,0.6972715258598328,0.2805251777172088,0.572857677936554,0.1847344189882278,0.594412624835968,0.1930017173290252,0.9318344593048096,0.7670251131057739,0.7592090964317322,0.2857142984867096,0.4920814037322998,0.2523344755172729,0.6499999761581421,0.1830985844135284,0.9663461446762084,450.0,0.573221743106842,0.523703396320343,0.1510883420705795,0.832129955291748,0.0132708009332418,0.4370370507240295,0.0913312658667564,0.9162535071372986,,,,,,,,,,,,"{'_type': 'graph-file', 'path': 'media/graph/graph_8_summary_ca0d3f244c56bbe9ed78.graph.json', 'sha256': 'ca0d3f244c56bbe9ed780bf345ced0f1c38743a5d649db71d43e1c206c0c2864', 'size': 2561}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_994c6_00298,False,0.0005,0.9,add,True,DirGNNConv,bce,42,gcn,1e-08,4,0.5,add,1e-06,True,4,1,100,100,0,True,False,True,adam,all,,2,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC3,wandb,1,sensitivity,0.5,4,200,1e-05,5,,0,512,uniform,0.001,uniform,,uniform,,,8.509171485900879,0.5773072838783264,0.5797669887542725,0.5897027254104614,8.473570823669434,0.5747802257537842,0.5813698172569275,0.5704411864280701,555.3167486190796,288.0,2024-10-28 00:33:20.720796672,{'runtime': 554},111.0,,0.6939176917076111,0.6839509606361389,0.1177567541599273,0.5913441181182861,0.1689213514328003,0.835917055606842,0.0639452561736106,0.994665265083313,0.7096773982048035,0.6382911801338196,0.2135922312736511,0.5902038812637329,0.1192871779203414,0.4583333432674408,0.1392405033111572,0.9350000023841858,333.0,0.5906018614768982,0.5361132621765137,0.0378214828670024,0.8817054033279419,0.0836417451500892,0.8333332538604736,0.0193498451262712,0.9972452521324158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'_type': 'graph-file', 'path': 'media/graph/graph_56_summary_ffd3859f76e498b8d5a2.graph.json', 'sha256': 'ffd3859f76e498b8d5a2a265319f97d3e9ca2b6b36b94f646ee348631d13a96c', 'size': 2561}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_994c6_00299,False,0.0005,0.9,mean,True,DirGNNConv,bce,42,gcn,1e-08,4,0.5,add,1e-06,True,4,1,100,100,0,True,False,True,adam,all,,2,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC3,wandb,1,sensitivity,0.5,4,200,1e-05,5,,0,512,uniform,0.001,uniform,,uniform,,,8.507657051086426,0.5770667195320129,0.5789207816123962,0.5908777117729187,8.473505973815918,0.5746050477027893,0.5807950496673584,0.5697734951972961,549.4089479446411,288.0,2024-10-28 00:35:17.263866880,{'runtime': 548},111.0,,0.6908765435218811,0.6866480112075806,0.1821372359991073,0.5811979174613953,0.1413919329643249,0.6501383781433105,0.1111273020505905,0.9609530568122864,0.698924720287323,0.6398734450340271,0.2075471729040146,0.5857511162757874,0.0902745127677917,0.4074074029922485,0.1392405033111572,0.9200000166893004,333.0,0.5951077938079834,0.5476720333099365,0.0527108423411846,0.8312066793441772,0.1222249791026115,0.9722222089767456,0.0270897839218378,0.9994490146636964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'_type': 'graph-file', 'path': 'media/graph/graph_55_summary_4c410f726a914a5410c2.graph.json', 'sha256': '4c410f726a914a5410c2500a71ba2a7772fe71a0b6d2b5b57e9a7094e1bd1056', 'size': 2561}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_994c6_00300,False,0.0005,0.9,add,True,DirGNNConv,bce,42,gcn,1e-08,4,0.0,add,1e-06,True,4,1,100,100,0,True,False,True,adam,all,,2,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC3,wandb,1,sensitivity,0.5,4,200,1e-05,5,,128,512,uniform,0.001,uniform,,uniform,,,1.1296710968017578,0.5833650827407837,0.5760316252708435,0.5862154960632324,1.1568238735198977,0.5853086113929749,0.5763471126556396,0.604938805103302,609.6887781620026,299.0,2024-10-28 00:42:09.556549120,{'runtime': 608},115.0,,0.7109123468399048,0.7012285590171814,0.3902816772460937,1.2084530591964722,0.2165577858686447,0.5040351152420044,0.320121020078659,0.8746173977851868,0.8351254463195801,0.9208791255950928,0.6617646813392639,0.3596037328243255,0.5887802839279175,0.8653846383094788,0.5357142686843872,0.964102566242218,345.0,0.6166720390319824,0.6016384363174438,0.3039158284664154,14.89402961730957,0.1639684736728668,0.620525062084198,0.2012383937835693,0.9123966693878174,,,,,,,,"{'_type': 'graph-file', 'path': 'media/graph/graph_4_summary_8901f97815da121de969.graph.json', 'sha256': '8901f97815da121de9694030371f52642f5a37c6d114257bc7f57ecc11aed5a2', 'size': 2578}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_994c6_00301,False,0.0005,0.9,mean,True,DirGNNConv,bce,42,gcn,1e-08,4,0.0,add,1e-06,True,4,1,100,100,0,True,False,True,adam,all,,2,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC3,wandb,1,sensitivity,0.5,4,200,1e-05,5,,128,512,uniform,0.001,uniform,,uniform,,,1.1296136379241943,0.5837938785552979,0.5754430294036865,0.5856775641441345,1.1569610834121704,0.5857572555541992,0.5769006013870239,0.6065186858177185,605.3563244342804,299.0,2024-10-28 00:43:31.531867392,{'runtime': 603},115.0,,0.6915921568870544,0.6712517142295837,0.4636961221694946,1.6742428541183472,0.2406444996595382,0.4985564649105072,0.433793306350708,0.7989180684089661,0.8530465960502625,0.9103174209594728,0.7388535141944885,0.3631515204906464,0.6403450965881348,0.7945205569267273,0.6904761791229248,0.9230769276618958,345.0,0.6691341996192932,0.586891770362854,0.5086042284965515,15.00958251953125,0.2977004945278168,0.6650000214576721,0.4117646813392639,0.8523415923118591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'_type': 'graph-file', 'path': 'media/graph/graph_57_summary_956ddc64b01427e82984.graph.json', 'sha256': '956ddc64b01427e82984b165221e4c05d78ae7983a211d83cc0ac6ad1dd3c080', 'size': 2578}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_994c6_00302,False,0.0005,0.9,add,True,DirGNNConv,bce,42,gcn,1e-08,4,0.5,add,1e-06,True,4,1,100,100,0,True,False,True,adam,all,,2,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC3,wandb,1,sensitivity,0.5,4,200,1e-05,5,,128,512,uniform,0.001,uniform,,uniform,,,1.127564549446106,0.5887212157249451,0.5827749967575073,0.5895015001296997,1.1599756479263306,0.5900765657424927,0.5869008302688599,0.6066351532936096,586.9093089103699,286.0,2024-10-28 00:45:11.252775936,{'runtime': 585},110.0,,0.6994633078575134,0.6955800652503967,0.404917448759079,0.905371069908142,0.2123709470033645,0.4958661198616028,0.342174082994461,0.8506762385368347,0.7777777910232544,0.8144303560256958,0.5303030014038086,0.4594674110412597,0.40546914935112,0.6603773832321167,0.4430379867553711,0.9100000262260436,330.0,0.696169912815094,0.6283425092697144,0.5673694014549255,10.24906063079834,0.3595260381698608,0.6955056190490723,0.4791021645069122,0.8506886959075928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'_type': 'graph-file', 'path': 'media/graph/graph_56_summary_fb58f31f3e291ca11144.graph.json', 'sha256': 'fb58f31f3e291ca111444263a0fda5df3f15b27b6bec48fc04dd4cbc46fe4a9b', 'size': 2578}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_994c6_00303,False,0.0005,0.9,mean,True,DirGNNConv,bce,42,gcn,1e-08,4,0.5,add,1e-06,True,4,1,100,100,0,True,False,True,adam,all,,2,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC3,wandb,1,sensitivity,0.5,4,200,1e-05,5,,128,512,uniform,0.001,uniform,,uniform,,,1.1275432109832764,0.5881261825561523,0.5821139216423035,0.5891309380531311,1.1598001718521118,0.590126097202301,0.5862407088279724,0.6067535877227783,594.1368365287781,286.0,2024-10-28 00:46:12.655474432,{'runtime': 592},110.0,,0.6960644125938416,0.6923766732215881,0.4006073772907257,0.9344034790992736,0.2055064439773559,0.4907922744750976,0.3384494185447693,0.8479347229003906,0.7849462628364563,0.8126581907272339,0.5454545617103577,0.4575518667697906,0.4257498979568481,0.6792452931404114,0.4556961953639984,0.915000021457672,330.0,0.7003540396690369,0.6304070949554443,0.5819488167762756,10.488234519958496,0.3690294623374939,0.6930481195449829,0.5015479922294617,0.8418732285499573,,,,,,,,,,,,,"{'_type': 'graph-file', 'path': 'media/graph/graph_9_summary_729cb14b6a3b6957d090.graph.json', 'sha256': '729cb14b6a3b6957d090c96be2c5d68985451f68bc619ed0fa9e69eab98a372d', 'size': 2578}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_994c6_00304,False,0.0005,0.9,add,True,DirGNNConv,bce,42,gcn,1e-08,6,0.0,add,1e-06,True,4,1,100,100,0,True,False,True,adam,all,,2,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC3,wandb,1,sensitivity,0.5,4,200,1e-05,5,,0,512,uniform,0.001,uniform,,uniform,,,8.187671661376953,0.5446307063102722,0.5410067439079285,0.5708608627319336,8.148724555969238,0.5489130616188049,0.5619440674781799,0.5490433573722839,1814.078776597977,660.0,2024-10-28 01:12:28.760336640,{'runtime': 1813},254.0,,0.7173523902893066,0.7046821117401123,0.3653720617294311,0.7516425848007202,0.2360540181398391,0.6002954840660095,0.2805380225181579,0.9042348861694336,0.774169921875,0.807734489440918,0.543660581111908,0.4673043489456177,0.4111193418502808,0.6606714725494385,0.4618608653545379,0.902514636516571,762.0,0.5841647982597351,0.5906832814216614,0.2708803713321686,1.0519709587097168,0.0729949325323104,0.5,0.1857585310935974,0.8677685856819153,,0.5880593061447144,0.5640246272087097,0.5579252243041992,0.5726898908615112,,,,"{'_type': 'graph-file', 'path': 'media/graph/graph_5_summary_a351dc4f9f72fe0fc20c.graph.json', 'sha256': 'a351dc4f9f72fe0fc20c3c459fc12cf26c99ed30c8fd70abc10c65220ba7f2b7', 'size': 3717}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_994c6_00305,False,0.0005,0.9,mean,True,DirGNNConv,bce,42,gcn,1e-08,6,0.0,add,1e-06,True,4,1,100,100,0,True,False,True,adam,all,,2,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC3,wandb,1,sensitivity,0.5,4,200,1e-05,5,,0,512,uniform,0.001,uniform,,uniform,,,8.373190879821777,0.5450471639633179,0.5405111908912659,0.5710560083389282,8.329176902770996,0.5502627491950989,0.5656245946884155,0.5491594672203064,1128.3670003414154,421.0,2024-10-28 01:02:27.599090432,{'runtime': 1127},162.0,,0.692486584186554,0.6770470142364502,0.3639038801193238,0.6959968209266663,0.1860384792089462,0.50779789686203,0.2892575860023498,0.866047739982605,0.743408203125,0.7634975910186768,0.2756719589233398,0.5008364915847778,0.247248575091362,0.6849315166473389,0.1725625544786453,0.9686754941940308,486.0,0.5893144607543945,0.5650221109390259,0.3291272222995758,0.9052006006240844,0.0975548475980758,0.5131147503852844,0.242260068655014,0.8363636136054993,,0.5957019329071045,0.5640431046485901,0.5570477247238159,0.5761348605155945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'_type': 'graph-file', 'path': 'media/graph/graph_58_summary_5b8588bee1b57582c850.graph.json', 'sha256': '5b8588bee1b57582c850d6db123858ce5d0083fc59bb12a35186a4af1960dca2', 'size': 3717}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_994c6_00306,False,0.0005,0.9,add,True,DirGNNConv,bce,42,gcn,1e-08,6,0.5,add,1e-06,True,4,1,100,100,0,True,False,True,adam,all,,2,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC3,wandb,1,sensitivity,0.5,4,200,1e-05,5,,0,512,uniform,0.001,uniform,,uniform,,,8.238637924194336,0.5781709551811218,0.5663793087005615,0.5983179211616516,8.190301895141602,0.5760362148284912,0.5905705690383911,0.5734251141548157,1531.4847657680511,579.0,2024-10-28 01:10:48.561765632,{'runtime': 1530},223.0,,0.6826475858688354,0.6756476759910583,0.1447274535894394,0.6063235402107239,0.1003330647945404,0.5338152647018433,0.0851771682500839,0.9639660716056824,0.7138671875,0.6932649612426758,0.2477535307407379,0.5612055063247681,0.1760854423046112,0.5626822113990784,0.1588477343320846,0.9479347467422484,669.0,0.5906018614768982,0.5670020580291748,0.0742358043789863,0.8113636374473572,0.0688537582755088,0.6219512224197388,0.039473682641983,0.9829201102256776,,0.6132553815841675,0.5975086688995361,0.5770387053489685,0.5970893502235413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'_type': 'graph-file', 'path': 'media/graph/graph_57_summary_2d6527fe9e16e6cda183.graph.json', 'sha256': '2d6527fe9e16e6cda183a393be6a30d055023ec7708385b3590fbea19532e806', 'size': 3717}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
